15 130 14 200 7 7 1 62 0 
15 179 16 329 6 6 1 52 1 
15 345 12 185 7 7 1 56 2 
15 271 14 234 5 5 1 38 3 
15 333 16 330 8 8 1 65 4 
15 187 15 229 5 5 1 41 5 
15 330 10 146 6 6 1 44 6 
15 52 17 347 5 5 1 43 7 
15 105 10 149 5 5 1 41 8 
15 299 12 159 7 7 1 55 9 
15 237 15 294 5 5 1 43 10 
15 369 26 594 4 4 1 40 11 
15 262 18 362 6 6 1 47 12 
15 344 18 377 8 8 1 65 13 
15 467 15 262 4 4 1 33 14 
15 172 11 148 5 5 1 35 15 
15 10 22 443 6 6 1 47 16 
15 396 14 204 4 4 1 34 17 
15 288 23 521 5 5 1 44 18 
15 375 13 220 6 6 1 49 19 
15 107 13 190 6 6 1 53 20 
15 143 16 293 8 8 1 63 21 
15 118 12 181 4 4 1 31 22 
15 91 19 361 5 5 1 41 23 
15 176 17 258 7 7 1 52 24 
15 253 22 523 7 7 1 57 25 
15 33 17 377 4 4 1 31 26 
15 337 14 242 4 4 1 36 27 
15 360 21 401 4 4 1 37 28 
15 449 22 446 7 7 1 56 29 
15 318 15 232 7 7 1 56 30 
15 460 19 383 6 6 1 50 31 
15 196 14 234 5 5 1 39 32 
15 134 15 253 3 3 1 28 33 
15 195 19 320 5 5 1 39 34 
15 219 16 276 7 7 1 59 35 
15 126 23 511 9 9 1 70 36 
15 444 17 289 5 5 1 43 37 
15 160 21 474 5 5 1 43 38 
15 203 14 219 6 6 1 49 39 
15 69 15 279 5 5 1 38 40 
15 210 18 371 4 4 1 36 41 
15 402 17 333 6 6 1 48 42 
15 297 19 351 6 6 1 50 43 
15 200 15 232 8 8 1 59 44 
15 47 11 173 6 6 1 48 45 
15 315 15 238 6 6 1 51 46 
15 388 17 294 5 5 1 43 47 
15 444 14 235 6 6 1 52 48 
15 464 15 274 6 6 1 48 49 
15 68 11 148 4 4 1 34 50 
15 350 15 262 5 5 1 41 51 
15 174 19 404 4 4 1 33 52 
15 275 15 294 5 5 1 47 53 
15 227 25 566 6 6 1 50 54 
15 372 12 186 5 5 1 40 55 
15 380 17 264 6 6 1 51 56 
15 132 14 264 3 3 1 29 57 
15 210 13 207 8 8 1 66 58 
15 408 16 261 5 5 1 42 59 
15 259 19 425 4 4 1 35 60 
15 254 16 242 7 7 1 57 61 
15 155 14 227 5 5 1 41 62 
15 51 14 251 6 6 1 49 63 
15 391 15 259 4 4 1 32 64 
15 144 16 318 4 4 1 33 65 
15 389 19 410 5 5 1 43 66 
15 88 18 337 8 8 1 61 67 
15 463 19 342 5 5 1 43 68 
15 3 10 115 6 6 1 47 69 
15 422 13 203 5 5 1 39 70 
15 444 23 501 5 5 1 43 71 
15 148 8 99 7 7 1 54 72 
15 474 12 183 8 8 1 63 73 
15 373 15 259 7 7 1 55 74 
15 424 17 302 7 7 1 55 75 
15 396 20 377 5 5 1 44 76 
15 64 16 285 5 5 1 43 77 
15 96 16 297 6 6 1 50 78 
15 309 21 403 7 7 1 59 79 
15 271 20 365 6 6 1 54 80 
15 407 23 488 4 4 1 35 81 
15 154 14 254 5 5 1 47 82 
15 321 14 226 7 7 1 53 83 
15 452 14 246 5 5 1 43 84 
15 228 14 250 6 6 2 51 85 
15 354 13 221 8 8 1 66 86 
15 444 17 263 6 6 1 46 87 
15 298 21 454 6 6 1 49 88 
15 45 18 308 5 5 1 42 89 
15 202 13 189 6 6 1 48 90 
15 322 16 281 7 7 1 55 91 
15 269 13 236 6 6 1 54 92 
15 213 12 209 6 6 1 48 93 
15 265 17 264 6 6 1 51 94 
15 26 16 240 6 6 1 47 95 
15 232 17 332 6 6 1 49 96 
15 411 12 210 5 5 1 42 97 
15 260 17 333 4 4 1 35 98 
15 208 15 259 6 6 1 54 99 
15 201 16 319 4 4 1 38 100 
15 56 14 245 7 7 1 52 101 
15 363 20 389 4 4 1 34 102 
15 476 11 162 7 7 1 54 103 
15 37 16 301 7 7 1 57 104 
15 115 13 188 6 6 1 43 105 
15 68 19 403 6 6 1 49 106 
15 362 14 224 5 5 1 39 107 
15 130 11 156 7 7 1 53 108 
15 461 15 248 4 4 1 33 109 
15 345 19 347 6 6 1 50 110 
15 107 16 307 6 6 1 47 111 
15 2 13 223 6 6 1 48 112 
15 330 13 191 7 7 1 53 113 
15 98 14 217 6 6 1 49 114 
15 243 14 217 6 6 1 44 115 
15 199 16 292 6 6 1 45 116 
15 369 21 434 6 6 1 51 117 
15 175 19 330 7 7 1 51 118 
15 159 16 246 7 7 1 53 119 
15 122 16 233 9 9 1 68 120 
15 312 21 447 5 5 1 40 121 
15 321 10 149 6 6 1 46 122 
15 364 14 226 7 7 1 57 123 
15 244 22 433 7 7 1 56 124 
15 14 12 180 5 5 1 40 125 
15 95 16 269 5 5 1 43 126 
15 70 14 266 6 6 1 52 127 
15 289 16 313 4 4 1 37 128 
15 407 15 258 3 3 1 28 129 
15 154 19 423 6 6 1 49 130 
15 338 11 149 6 6 1 43 131 
15 296 18 315 5 5 1 45 132 
15 453 18 379 5 5 1 43 133 
15 153 14 250 6 6 1 45 134 
15 351 17 342 7 7 1 51 135 
15 436 16 271 7 7 1 60 136 
15 444 16 288 5 5 1 38 137 
15 244 8 125 6 6 1 51 138 
15 335 14 228 5 5 1 38 139 
15 382 20 471 7 7 1 53 140 
15 88 16 293 8 8 1 63 141 
15 290 11 161 6 6 1 42 142 
15 30 22 463 6 6 1 51 143 
15 353 15 232 4 4 1 35 144 
15 308 14 221 7 7 1 55 145 
15 310 15 282 6 6 1 53 146 
15 249 12 195 7 7 1 54 147 
15 288 24 567 7 7 1 56 148 
15 13 15 222 5 5 1 45 149 
15 269 17 321 6 6 1 49 150 
15 67 14 209 5 5 1 42 151 
15 27 16 303 7 7 1 54 152 
15 435 15 269 6 6 1 48 153 
15 48 14 257 7 7 1 54 154 
15 75 8 126 4 4 1 33 155 
15 64 16 300 4 4 1 34 156 
15 186 12 195 6 6 1 48 157 
15 151 16 256 6 6 1 48 158 
15 61 15 222 5 5 1 42 159 
15 243 12 197 6 6 1 50 160 
15 46 19 349 6 6 1 48 161 
15 384 14 237 8 8 1 63 162 
15 199 16 303 6 6 1 49 163 
15 428 19 408 5 5 1 41 164 
15 380 17 295 6 6 1 49 165 
15 358 16 274 6 6 1 49 166 
15 140 15 279 6 6 1 48 167 
15 474 13 193 5 5 1 42 168 
15 322 17 301 6 6 1 52 169 
15 143 13 171 6 6 1 47 170 
15 26 22 473 5 5 1 43 171 
15 82 11 196 4 4 1 30 172 
15 98 20 387 7 7 1 57 173 
15 20 10 140 7 7 1 56 174 
15 430 16 273 6 6 1 49 175 
15 28 19 325 7 7 1 54 176 
15 331 18 334 7 7 1 56 177 
15 454 17 337 4 4 1 33 178 
15 176 17 296 5 5 1 39 179 
15 360 13 200 4 4 1 31 180 
15 421 8 131 5 5 1 41 182 
15 231 18 343 7 7 1 56 183 
15 386 13 233 5 5 1 44 184 
15 149 14 217 6 6 1 49 185 
15 214 21 411 6 6 1 52 186 
15 475 18 331 6 6 1 50 187 
15 77 20 373 7 7 1 58 188 
15 198 5 59 4 4 1 29 189 
15 307 14 228 6 6 1 50 190 
15 406 13 211 4 4 1 34 191 
