8 132 7 71 4 4 1 32 0 
8 92 3 29 3 3 1 21 1 
8 155 10 142 5 5 1 40 2 
8 166 8 98 4 4 1 35 3 
8 199 11 140 8 8 1 61 4 
8 178 4 32 4 4 1 27 5 
8 246 11 158 4 4 1 34 6 
8 202 7 81 4 4 1 31 7 
8 170 7 61 4 4 1 29 8 
8 38 3 19 2 2 1 11 9 
8 232 7 77 6 6 1 41 10 
8 193 7 64 5 5 1 32 11 
8 100 9 105 6 6 1 46 12 
8 74 5 45 5 5 1 34 13 
8 218 7 63 4 4 1 25 14 
8 244 6 47 5 5 1 33 15 
8 116 7 74 5 5 1 35 16 
8 97 8 80 6 6 1 43 17 
8 60 10 115 4 4 1 30 18 
8 26 8 87 5 5 1 36 19 
8 164 5 36 3 3 1 16 20 
8 210 10 112 4 4 1 31 21 
8 133 5 49 3 3 1 19 22 
8 11 10 118 4 4 1 33 23 
8 139 6 62 3 3 1 20 24 
8 229 11 143 3 3 1 24 25 
8 237 9 83 5 5 1 40 26 
8 140 8 96 5 5 1 39 27 
8 173 7 76 6 6 1 42 28 
8 177 8 88 5 5 1 33 29 
8 4 11 148 5 5 1 34 30 
8 230 6 75 5 5 1 38 31 
8 81 9 75 4 4 1 31 32 
8 147 10 112 8 8 1 59 33 
8 44 14 173 7 7 1 52 34 
8 253 10 102 5 5 1 37 35 
8 32 3 30 3 3 1 23 36 
8 235 7 64 6 6 1 41 37 
8 254 9 99 6 6 1 45 38 
8 160 6 47 5 5 1 30 39 
8 16 4 29 4 4 1 26 40 
8 230 11 128 6 6 1 42 41 
8 252 8 71 5 5 1 35 42 
8 22 10 131 5 5 1 39 43 
8 199 7 70 3 3 1 21 44 
8 217 8 88 5 5 1 40 45 
8 72 11 145 4 4 1 31 46 
8 42 7 76 4 4 1 30 47 
8 42 10 125 5 5 1 35 48 
8 159 5 37 4 4 1 28 49 
8 196 9 97 4 4 1 31 50 
8 171 4 38 3 3 1 24 51 
8 32 5 31 3 3 1 15 52 
8 94 5 44 4 4 1 30 53 
8 195 6 52 6 6 1 36 54 
8 240 7 53 5 5 1 30 55 
8 196 7 69 3 3 1 23 56 
8 43 9 96 4 4 1 25 57 
8 164 10 121 6 6 1 50 58 
8 201 9 101 4 4 1 29 59 
8 51 5 45 4 4 1 24 60 
8 147 10 116 6 6 1 44 61 
8 9 8 96 5 5 1 40 62 
8 61 7 69 5 5 1 40 63 
8 247 5 43 4 4 1 31 64 
8 160 8 72 6 6 1 43 65 
8 191 9 86 3 3 1 22 66 
8 37 10 131 5 5 1 39 67 
8 222 8 87 6 6 1 40 68 
8 48 12 180 5 5 1 37 69 
8 220 2 11 2 2 1 10 70 
8 227 10 132 5 5 1 35 71 
8 104 7 77 5 5 1 39 72 
8 206 12 142 7 7 1 49 73 
8 37 5 42 4 4 1 22 74 
8 36 11 117 7 7 1 47 75 
8 164 6 51 6 6 1 42 76 
8 36 10 112 6 6 1 46 77 
8 136 12 169 5 5 1 38 78 
8 251 6 66 4 4 1 28 79 
8 90 6 63 4 4 1 28 80 
8 160 12 126 4 4 1 32 81 
8 122 6 61 4 4 1 30 82 
8 64 14 189 9 9 1 64 83 
8 50 8 77 4 4 1 31 84 
8 101 7 64 4 4 1 28 85 
8 241 5 44 4 4 1 31 86 
8 199 9 90 6 6 1 49 87 
8 194 7 61 6 6 1 40 88 
8 245 7 62 4 4 1 25 89 
8 230 6 55 4 4 1 27 90 
8 216 7 63 4 4 1 29 91 
8 74 10 129 6 6 1 44 92 
8 212 5 40 3 3 1 23 93 
8 58 9 108 5 5 1 35 94 
8 250 5 35 4 4 1 22 95 
8 54 6 52 3 3 1 18 96 
8 222 3 26 3 3 1 16 97 
8 123 6 46 3 3 1 18 98 
8 178 6 64 6 6 1 44 99 
8 213 7 91 5 5 1 36 100 
8 109 11 121 5 5 1 34 101 
8 53 6 52 4 4 1 28 102 
8 149 13 156 4 4 1 34 103 
8 75 7 68 5 5 1 37 104 
8 130 10 114 4 4 1 32 105 
8 138 7 75 4 4 1 30 106 
8 102 6 71 3 3 1 22 107 
8 80 6 70 5 5 1 36 108 
8 164 13 181 5 5 1 38 109 
8 215 8 108 4 4 1 29 110 
8 36 7 74 5 5 1 34 111 
8 37 9 105 5 5 1 38 112 
8 149 8 88 5 5 1 37 113 
8 221 11 140 5 5 1 38 114 
8 172 1 7 1 1 1 6 115 
8 58 8 80 4 4 1 31 116 
8 229 8 83 5 5 1 40 117 
8 204 5 43 4 4 1 32 118 
8 119 14 182 5 5 1 39 119 
8 104 3 22 3 3 1 19 120 
8 238 4 24 3 3 1 15 121 
8 128 8 83 6 6 1 41 122 
8 78 4 22 4 4 1 20 123 
8 87 5 46 4 4 1 30 124 
8 30 10 117 6 6 1 43 125 
8 162 9 87 6 6 1 38 126 
8 78 10 96 5 5 1 37 127 
8 240 8 92 4 4 1 26 128 
8 160 10 122 7 7 1 49 129 
8 138 11 124 4 4 1 33 130 
8 46 6 61 4 4 1 28 131 
8 64 6 55 5 5 1 32 132 
8 40 10 101 5 5 1 32 133 
8 172 11 113 7 7 1 51 134 
8 181 9 108 3 3 1 20 135 
8 78 9 91 4 4 1 30 136 
8 65 10 113 5 5 1 41 137 
8 77 8 98 4 4 1 34 138 
8 130 9 102 6 6 1 44 139 
8 138 6 59 3 3 1 22 140 
8 24 12 159 6 6 1 45 141 
8 21 12 154 4 4 1 27 142 
8 127 7 91 4 4 1 33 143 
8 140 10 118 3 3 1 27 144 
8 138 4 34 2 2 1 12 145 
8 217 4 36 4 4 1 26 146 
8 243 6 52 5 5 1 33 147 
8 185 13 182 5 5 1 40 148 
8 222 8 76 5 5 1 38 149 
8 41 6 50 5 5 1 32 150 
8 130 7 83 3 3 1 25 151 
8 185 16 279 7 7 1 53 152 
