5,159,299.99999999999966,317.0457067948256,13,339.41281428279535,22,324.52183127301646,18,421.5749535272672,27,418.8818464382267,22,322.28615644977424,13,322.28615644977424,13,Node(158),Node(159),2007882695646571330
6,190,299.99999999999966,456.87694868553,20,464.54579170102306,25,458.8417248498032,24,591.3766646307502,36,576.3544514871326,31,543.0970721585838,32,542.2358292361546,30,Node(189),Node(190),-7434146304850843680
4,127,299.99999999999966,442.0242357027361,20,453.4450782330971,25,446.92407963557673,21,641.6794397753977,40,654.4692863490365,37,3523.399474537606,218,2761.2020649149104,147,Node(126),Node(127),4795288823914777705
3,95,299.99999999999966,309.06344218213843,14,330.4572007110277,21,313.98940996559486,18,2539.926604486746,149,1707.746244486645,89,325.30814214454676,15,325.30814214454676,15,Node(94),Node(95),-7538505871626852346
5,159,299.99999999999966,350.85383503621443,15,366.33670375712217,22,353.7328657292041,19,2905.332741133472,176,2432.7944958674907,127,1542.6797786250593,89,1467.483453775931,72,Node(158),Node(159),8687088378920268442
6,190,299.99999999999966,327.75584571270883,15,346.1299281318808,20,329.95003820734973,17,2358.128631553355,155,2249.9645149537046,124,374.00204240056377,15,374.00204240056377,15,Node(189),Node(190),8508450073467433322
4,127,299.99999999999966,360.5607162183202,16,370.9679023824855,21,362.1645563704933,18,1217.3331981636973,76,442.9199946600569,22,568.6772534684402,34,417.3681627088373,20,Node(126),Node(127),7421361276729320599
3,95,299.99999999999966,344.61133307801754,16,362.51963220242294,22,345.8784618956606,18,2599.8855125006876,168,2861.4909751128494,162,381.0909067284423,21,370.95411712861323,18,Node(94),Node(95),-2898125484800116454
6,190,299.99999999999966,332.1233190801011,15,338.43836069057306,18,335.41569444899017,17,1027.7462473729872,63,947.0053042388846,48,408.0694124008309,20,405.046746159248,19,Node(189),Node(190),118222540156217710
5,159,299.99999999999966,340.14032485263925,15,352.6859412695417,22,341.5490204237326,19,1859.7595247708814,117,1896.9463200546704,103,437.27934677949094,22,425.29139158856754,20,Node(158),Node(159),-1386053841237201562
